年,月,日,満1時,満1分,満1高,満2時,満2分,満2高,満3時,満3分,満3高,満4時,満4分,満4高,引1時,引1分,引1高,引2時,引2分,引2高,引3時,引3分,引3高,引4時,引4分,引4高
20,12, 1,5,48,190,16,49,192,99,99,999,99,99,999,11,24,100,23,43,10,99,99,999,99,99,999
20,12, 2,6,23,189,17,15,191,99,99,999,99,99,999,11,55,104,99,99,999,99,99,999,99,99,999
20,12, 3,6,59,186,17,43,187,99,99,999,99,99,999,0,15,10,12,26,108,99,99,999,99,99,999
20,12, 4,7,39,180,18,13,181,99,99,999,99,99,999,0,50,13,13,0,113,99,99,999,99,99,999
20,12, 5,8,25,174,18,46,172,99,99,999,99,99,999,1,28,20,13,39,117,99,99,999,99,99,999
20,12, 6,9,16,168,19,29,159,99,99,999,99,99,999,2,11,30,14,29,121,99,99,999,99,99,999
20,12, 7,10,15,164,20,40,145,99,99,999,99,99,999,3,3,42,15,45,121,99,99,999,99,99,999
20,12, 8,11,18,163,22,42,136,99,99,999,99,99,999,4,9,55,17,44,112,99,99,999,99,99,999
20,12, 9,12,17,166,99,99,999,99,99,999,99,99,999,5,28,67,19,11,92,99,99,999,99,99,999
20,12,10,0,45,141,13,9,172,99,99,999,99,99,999,6,46,75,20,4,67,99,99,999,99,99,999
20,12,11,2,14,155,13,54,179,99,99,999,99,99,999,7,53,81,20,49,42,99,99,999,99,99,999
20,12,12,3,20,171,14,36,186,99,99,999,99,99,999,8,50,87,21,31,20,99,99,999,99,99,999
20,12,13,4,15,185,15,15,194,99,99,999,99,99,999,9,41,94,22,13,3,99,99,999,99,99,999
20,12,14,5,5,194,15,54,199,99,99,999,99,99,999,10,28,99,22,55,-7,99,99,999,99,99,999
20,12,15,5,51,197,16,31,202,99,99,999,99,99,999,11,12,104,23,37,-10,99,99,999,99,99,999
20,12,16,6,35,195,17,8,201,99,99,999,99,99,999,11,54,107,99,99,999,99,99,999,99,99,999
20,12,17,7,17,189,17,44,196,99,99,999,99,99,999,0,18,-6,12,35,109,99,99,999,99,99,999
20,12,18,7,58,181,18,21,187,99,99,999,99,99,999,0,58,4,13,15,110,99,99,999,99,99,999
20,12,19,8,38,173,19,0,174,99,99,999,99,99,999,1,37,18,13,57,110,99,99,999,99,99,999
20,12,20,9,18,166,19,44,159,99,99,999,99,99,999,2,16,34,14,45,110,99,99,999,99,99,999
20,12,21,10,1,160,20,41,143,99,99,999,99,99,999,2,55,52,15,48,109,99,99,999,99,99,999
20,12,22,10,47,157,22,8,129,99,99,999,99,99,999,3,41,69,17,18,103,99,99,999,99,99,999
20,12,23,11,40,156,99,99,999,99,99,999,99,99,999,4,42,84,18,47,89,99,99,999,99,99,999
20,12,24,0,13,125,12,36,157,99,99,999,99,99,999,6,6,96,19,47,73,99,99,999,99,99,999
20,12,25,2,12,133,13,29,160,99,99,999,99,99,999,7,24,102,20,32,55,99,99,999,99,99,999
20,12,26,3,18,146,14,14,165,99,99,999,99,99,999,8,25,105,21,9,39,99,99,999,99,99,999
20,12,27,4,2,159,14,52,171,99,99,999,99,99,999,9,14,106,21,45,25,99,99,999,99,99,999
20,12,28,4,38,170,15,26,176,99,99,999,99,99,999,9,55,106,22,19,13,99,99,999,99,99,999
20,12,29,5,11,178,15,59,182,99,99,999,99,99,999,10,33,105,22,53,4,99,99,999,99,99,999
20,12,30,5,44,183,16,31,186,99,99,999,99,99,999,11,9,104,23,29,-1,99,99,999,99,99,999
20,12,31,6,17,185,17,3,188,99,99,999,99,99,999,11,43,103,99,99,999,99,99,999,99,99,999
