年,月,日,満1時,満1分,満1高,満2時,満2分,満2高,満3時,満3分,満3高,満4時,満4分,満4高,引1時,引1分,引1高,引2時,引2分,引2高,引3時,引3分,引3高,引4時,引4分,引4高
20,10, 2,3,59,147,16,24,144,99,99,999,99,99,999,10,14,54,22,28,52,99,99,999,99,99,999
20,10, 3,4,36,148,16,42,145,99,99,999,99,99,999,10,41,60,22,57,45,99,99,999,99,99,999
20,10, 4,5,12,146,17,0,146,99,99,999,99,99,999,11,7,69,23,26,41,99,99,999,99,99,999
20,10, 5,5,49,143,17,18,146,99,99,999,99,99,999,11,31,77,23,56,39,99,99,999,99,99,999
20,10, 6,6,27,138,17,36,145,99,99,999,99,99,999,11,53,86,99,99,999,99,99,999,99,99,999
20,10, 7,7,9,132,17,55,142,99,99,999,99,99,999,0,28,39,12,15,95,99,99,999,99,99,999
20,10, 8,8,0,125,18,13,139,99,99,999,99,99,999,1,3,42,12,37,103,99,99,999,99,99,999
20,10, 9,9,15,118,18,32,134,99,99,999,99,99,999,1,47,46,12,57,110,99,99,999,99,99,999
20,10,10,18,52,128,99,99,999,99,99,999,99,99,999,2,50,51,99,99,999,99,99,999,99,99,999
20,10,11,13,51,124,99,99,999,99,99,999,99,99,999,4,22,53,99,99,999,99,99,999,99,99,999
20,10,12,14,10,130,23,45,118,99,99,999,99,99,999,5,57,50,19,45,109,99,99,999,99,99,999
20,10,13,14,31,136,99,99,999,99,99,999,99,99,999,7,8,45,20,11,96,99,99,999,99,99,999
20,10,14,1,21,128,14,53,140,99,99,999,99,99,999,8,2,41,20,41,79,99,99,999,99,99,999
20,10,15,2,23,140,15,15,144,99,99,999,99,99,999,8,48,41,21,13,61,99,99,999,99,99,999
20,10,16,3,16,149,15,38,147,99,99,999,99,99,999,9,29,46,21,48,44,99,99,999,99,99,999
20,10,17,4,6,155,16,0,151,99,99,999,99,99,999,10,6,56,22,24,29,99,99,999,99,99,999
20,10,18,4,56,156,16,24,154,99,99,999,99,99,999,10,41,68,23,2,19,99,99,999,99,99,999
20,10,19,5,46,151,16,48,156,99,99,999,99,99,999,11,14,82,23,41,14,99,99,999,99,99,999
20,10,20,6,39,144,17,13,156,99,99,999,99,99,999,11,45,94,99,99,999,99,99,999,99,99,999
20,10,21,7,38,134,17,40,153,99,99,999,99,99,999,0,23,17,12,15,104,99,99,999,99,99,999
20,10,22,8,50,125,18,9,147,99,99,999,99,99,999,1,8,25,12,46,111,99,99,999,99,99,999
20,10,23,10,34,120,18,41,137,99,99,999,99,99,999,2,1,36,13,28,116,99,99,999,99,99,999
20,10,24,12,25,121,19,28,124,99,99,999,99,99,999,3,11,48,15,26,118,99,99,999,99,99,999
20,10,25,13,15,124,21,58,113,99,99,999,99,99,999,4,44,56,18,27,109,99,99,999,99,99,999
20,10,26,13,44,128,99,99,999,99,99,999,99,99,999,6,11,60,19,29,94,99,99,999,99,99,999
20,10,27,0,36,115,14,9,132,99,99,999,99,99,999,7,14,61,20,5,80,99,99,999,99,99,999
20,10,28,1,48,122,14,31,135,99,99,999,99,99,999,8,1,62,20,37,66,99,99,999,99,99,999
20,10,29,2,38,130,14,52,139,99,99,999,99,99,999,8,39,64,21,6,53,99,99,999,99,99,999
20,10,30,3,20,136,15,13,141,99,99,999,99,99,999,9,13,67,21,35,42,99,99,999,99,99,999
20,10,31,3,58,141,15,33,144,99,99,999,99,99,999,9,44,72,22,4,33,99,99,999,99,99,999
20,11, 1,4,35,143,15,53,145,99,99,999,99,99,999,10,13,78,22,33,26,99,99,999,99,99,999
20,11, 2,5,11,143,16,13,146,99,99,999,99,99,999,10,40,84,23,2,22,99,99,999,99,99,999
20,11, 3,5,48,141,16,34,146,99,99,999,99,99,999,11,6,91,23,32,21,99,99,999,99,99,999
20,11, 4,6,26,137,16,55,144,99,99,999,99,99,999,11,32,96,99,99,999,99,99,999,99,99,999
20,11, 5,7,9,132,17,17,141,99,99,999,99,99,999,0,4,23,11,58,102,99,99,999,99,99,999
20,11, 6,7,59,127,17,40,137,99,99,999,99,99,999,0,40,27,12,27,107,99,99,999,99,99,999
20,11, 7,9,8,122,18,6,131,99,99,999,99,99,999,1,23,33,13,5,112,99,99,999,99,99,999
20,11, 8,10,44,121,18,38,122,99,99,999,99,99,999,2,20,41,14,24,115,99,99,999,99,99,999
20,11, 9,12,10,123,20,19,112,99,99,999,99,99,999,3,38,47,17,52,110,99,99,999,99,99,999
20,11,10,12,55,128,23,40,110,99,99,999,99,99,999,5,7,51,19,2,96,99,99,999,99,99,999
20,11,11,13,26,132,99,99,999,99,99,999,99,99,999,6,23,53,19,39,78,99,99,999,99,99,999
20,11,12,1,18,120,13,53,137,99,99,999,99,99,999,7,23,56,20,14,58,99,99,999,99,99,999
20,11,13,2,24,132,14,19,142,99,99,999,99,99,999,8,14,61,20,50,38,99,99,999,99,99,999
20,11,14,3,20,141,14,45,147,99,99,999,99,99,999,8,58,70,21,27,20,99,99,999,99,99,999
20,11,15,4,13,147,15,12,152,99,99,999,99,99,999,9,38,79,22,6,7,99,99,999,99,99,999
20,11,16,5,4,148,15,40,156,99,99,999,99,99,999,10,16,89,22,46,-1,99,99,999,99,99,999
20,11,17,5,55,145,16,10,157,99,99,999,99,99,999,10,52,97,23,27,-1,99,99,999,99,99,999
20,11,18,6,47,139,16,42,155,99,99,999,99,99,999,11,27,103,99,99,999,99,99,999,99,99,999
20,11,19,7,41,132,17,16,150,99,99,999,99,99,999,0,9,5,12,4,107,99,99,999,99,99,999
20,11,20,8,39,126,17,53,141,99,99,999,99,99,999,0,52,15,12,47,108,99,99,999,99,99,999
20,11,21,9,42,121,18,34,129,99,99,999,99,99,999,1,39,28,13,46,108,99,99,999,99,99,999
20,11,22,10,47,119,19,32,116,99,99,999,99,99,999,2,33,42,15,23,105,99,99,999,99,99,999
20,11,23,11,43,120,21,30,104,99,99,999,99,99,999,3,39,54,17,28,96,99,99,999,99,99,999
20,11,24,12,26,123,99,99,999,99,99,999,99,99,999,4,55,64,18,46,82,99,99,999,99,99,999
20,11,25,0,8,103,13,0,127,99,99,999,99,99,999,6,7,70,19,32,67,99,99,999,99,99,999
20,11,26,1,37,110,13,30,130,99,99,999,99,99,999,7,7,75,20,9,53,99,99,999,99,99,999
20,11,27,2,34,118,13,57,134,99,99,999,99,99,999,7,56,79,20,41,39,99,99,999,99,99,999
20,11,28,3,20,126,14,22,137,99,99,999,99,99,999,8,37,83,21,12,28,99,99,999,99,99,999
20,11,29,4,0,131,14,47,140,99,99,999,99,99,999,9,14,87,21,43,18,99,99,999,99,99,999
20,11,30,4,37,135,15,12,142,99,99,999,99,99,999,9,47,91,22,14,12,99,99,999,99,99,999
20,12, 1,5,14,137,15,37,144,99,99,999,99,99,999,10,18,94,22,46,8,99,99,999,99,99,999
20,12, 2,5,50,136,16,4,144,99,99,999,99,99,999,10,49,97,23,18,7,99,99,999,99,99,999
20,12, 3,6,29,134,16,32,142,99,99,999,99,99,999,11,19,99,23,53,9,99,99,999,99,99,999
20,12, 4,7,10,131,17,1,139,99,99,999,99,99,999,11,52,101,99,99,999,99,99,999,99,99,999
20,12, 5,7,56,127,17,34,134,99,99,999,99,99,999,0,31,13,12,30,103,99,99,999,99,99,999
20,12, 6,8,48,124,18,12,126,99,99,999,99,99,999,1,13,20,13,20,104,99,99,999,99,99,999
20,12, 7,9,44,122,19,8,116,99,99,999,99,99,999,2,2,30,14,38,102,99,99,999,99,99,999
20,12, 8,10,40,122,20,52,105,99,99,999,99,99,999,3,1,40,16,33,95,99,99,999,99,99,999
20,12, 9,11,29,124,23,25,102,99,99,999,99,99,999,4,12,52,18,4,79,99,99,999,99,99,999
20,12,10,12,10,127,99,99,999,99,99,999,99,99,999,5,26,63,19,1,60,99,99,999,99,99,999
20,12,11,1,16,110,12,47,132,99,99,999,99,99,999,6,34,72,19,47,39,99,99,999,99,99,999
20,12,12,2,31,121,13,22,138,99,99,999,99,99,999,7,34,81,20,31,20,99,99,999,99,99,999
20,12,13,3,32,130,13,58,144,99,99,999,99,99,999,8,27,89,21,13,4,99,99,999,99,99,999
20,12,14,4,26,136,14,35,149,99,99,999,99,99,999,9,14,95,21,56,-6,99,99,999,99,99,999
20,12,15,5,16,138,15,12,152,99,99,999,99,99,999,9,58,99,22,38,-10,99,99,999,99,99,999
20,12,16,6,2,137,15,51,153,99,99,999,99,99,999,10,39,101,23,19,-8,99,99,999,99,99,999
20,12,17,6,46,133,16,31,150,99,99,999,99,99,999,11,18,100,23,59,-2,99,99,999,99,99,999
20,12,18,7,27,129,17,11,144,99,99,999,99,99,999,11,59,98,99,99,999,99,99,999,99,99,999
20,12,19,8,5,124,17,52,135,99,99,999,99,99,999,0,39,9,12,44,96,99,99,999,99,99,999
20,12,20,8,43,121,18,36,123,99,99,999,99,99,999,1,17,21,13,36,93,99,99,999,99,99,999
20,12,21,9,21,119,19,30,111,99,99,999,99,99,999,1,56,35,14,43,89,99,99,999,99,99,999
20,12,22,10,2,119,20,48,99,99,99,999,99,99,999,2,37,49,16,11,83,99,99,999,99,99,999
20,12,23,10,46,119,23,5,92,99,99,999,99,99,999,3,26,62,17,41,72,99,99,999,99,99,999
20,12,24,11,32,121,99,99,999,99,99,999,99,99,999,4,29,74,18,47,59,99,99,999,99,99,999
20,12,25,1,22,97,12,15,123,99,99,999,99,99,999,5,46,84,19,35,45,99,99,999,99,99,999
20,12,26,2,38,106,12,55,126,99,99,999,99,99,999,6,59,90,20,15,32,99,99,999,99,99,999
20,12,27,3,27,115,13,32,130,99,99,999,99,99,999,7,59,94,20,51,20,99,99,999,99,99,999
20,12,28,4,6,122,14,7,133,99,99,999,99,99,999,8,48,96,21,26,10,99,99,999,99,99,999
20,12,29,4,42,127,14,42,137,99,99,999,99,99,999,9,28,97,22,1,3,99,99,999,99,99,999
20,12,30,5,16,129,15,16,139,99,99,999,99,99,999,10,4,96,22,35,-2,99,99,999,99,99,999
20,12,31,5,51,130,15,50,141,99,99,999,99,99,999,10,38,96,23,11,-4,99,99,999,99,99,999
